--------------------------------------------------【Header】--------------------------------------------------
2022-04-28 13:24:22,072 WARN  [30244-1] Program.Main  开放Zyan端口15092成功  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Program.cs(96行)
2022-04-28 14:56:45,790 INFO  [30244-52] DisplayManage  修改音量为：23  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,800 INFO  [30244-50] DisplayManage  修改音量为：24  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,810 INFO  [30244-52] DisplayManage  修改音量为：26  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,821 INFO  [30244-50] DisplayManage  修改音量为：27  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,833 INFO  [30244-52] DisplayManage  修改音量为：28  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,843 INFO  [30244-50] DisplayManage  修改音量为：29  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,863 INFO  [30244-52] DisplayManage  修改音量为：30  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,921 INFO  [30244-50] DisplayManage  修改音量为：31  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,965 INFO  [30244-52] DisplayManage  修改音量为：32  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,034 INFO  [30244-50] DisplayManage  修改音量为：33  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,056 INFO  [30244-52] DisplayManage  修改音量为：34  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,075 INFO  [30244-50] DisplayManage  修改音量为：35  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,104 INFO  [30244-52] DisplayManage  修改音量为：36  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,125 INFO  [30244-50] DisplayManage  修改音量为：37  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,154 INFO  [30244-52] DisplayManage  修改音量为：38  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,171 INFO  [30244-50] DisplayManage  修改音量为：39  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,190 INFO  [30244-52] DisplayManage  修改音量为：40  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,220 INFO  [30244-50] DisplayManage  修改音量为：41  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,239 INFO  [30244-52] DisplayManage  修改音量为：42  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,299 INFO  [30244-50] DisplayManage  修改音量为：43  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,310 INFO  [30244-52] DisplayManage  修改音量为：44  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,322 INFO  [30244-50] DisplayManage  修改音量为：45  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,332 INFO  [30244-52] DisplayManage  修改音量为：46  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,344 INFO  [30244-50] DisplayManage  修改音量为：47  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,356 INFO  [30244-52] DisplayManage  修改音量为：48  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,368 INFO  [30244-50] DisplayManage  修改音量为：49  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,379 INFO  [30244-52] DisplayManage  修改音量为：50  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,396 INFO  [30244-50] DisplayManage  修改音量为：51  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,415 INFO  [30244-52] DisplayManage  修改音量为：52  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,441 INFO  [30244-50] DisplayManage  修改音量为：53  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,564 INFO  [30244-52] DisplayManage  修改音量为：54  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,605 INFO  [30244-50] DisplayManage  修改音量为：55  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,640 INFO  [30244-52] DisplayManage  修改音量为：56  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,669 INFO  [30244-50] DisplayManage  修改音量为：57  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,686 INFO  [30244-52] DisplayManage  修改音量为：58  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,705 INFO  [30244-50] DisplayManage  修改音量为：59  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,716 INFO  [30244-52] DisplayManage  修改音量为：60  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,741 INFO  [30244-50] DisplayManage  修改音量为：61  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,751 INFO  [30244-52] DisplayManage  修改音量为：62  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,771 INFO  [30244-50] DisplayManage  修改音量为：63  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,790 INFO  [30244-52] DisplayManage  修改音量为：64  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,802 INFO  [30244-50] DisplayManage  修改音量为：65  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,820 INFO  [30244-52] DisplayManage  修改音量为：66  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,834 INFO  [30244-50] DisplayManage  修改音量为：67  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,856 INFO  [30244-52] DisplayManage  修改音量为：68  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,869 INFO  [30244-50] DisplayManage  修改音量为：69  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,881 INFO  [30244-52] DisplayManage  修改音量为：70  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,895 INFO  [30244-50] DisplayManage  修改音量为：71  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,906 INFO  [30244-52] DisplayManage  修改音量为：72  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,917 INFO  [30244-50] DisplayManage  修改音量为：73  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,929 INFO  [30244-52] DisplayManage  修改音量为：74  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,940 INFO  [30244-50] DisplayManage  修改音量为：75  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:46,951 INFO  [30244-52] DisplayManage  修改音量为：76  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:47,021 INFO  [30244-50] DisplayManage  修改音量为：77  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:47,067 INFO  [30244-52] DisplayManage  修改音量为：78  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:47,093 INFO  [30244-50] DisplayManage  修改音量为：79  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:47,112 INFO  [30244-52] DisplayManage  修改音量为：80  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:47,122 INFO  [30244-50] DisplayManage  修改音量为：81  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:47,136 INFO  [30244-52] DisplayManage  修改音量为：82  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:47,147 INFO  [30244-50] DisplayManage  修改音量为：83  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:47,159 INFO  [30244-52] DisplayManage  修改音量为：84  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:47,173 INFO  [30244-50] DisplayManage  修改音量为：85  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:47,307 INFO  [30244-52] DisplayManage  修改音量为：86  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:57:37,402 INFO  [30244-41] DisplayInfo  DisplayInformation.GetDisplayMonitorsAsync() 获取到设备数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfo.cs(63行)
2022-04-28 14:57:37,403 INFO  [30244-41] DisplayInfo  [{"DeviceInstanceId":"DISPLAY\\CSO1609\\5&14475071&0&UID4357","DisplayName":"","IsInternal":true,"ConnectionDescription":"Internal","PhysicalSize":16.0043125}]  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfo.cs(65行)
2022-04-28 14:57:37,404 INFO  [30244-41] DisplayInfoGet   DisplayInfo.GetDisplayMonitorsAsync()获取到显示器数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(48行)
2022-04-28 14:57:37,405 INFO  [30244-41] DisplayContext  EnumerateDevices() 开始获取显示器枚举信息  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(73行)
2022-04-28 14:57:37,405 INFO  [30244-41] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:57:37,406 INFO  [30244-41] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:57:37,406 INFO  [30244-41] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY2  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:57:37,407 INFO  [30244-41] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:2  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:57:37,408 INFO  [30244-41] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY3  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:57:37,408 INFO  [30244-41] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:3  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:57:37,409 INFO  [30244-41] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY4  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:57:37,410 INFO  [30244-41] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:4  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:57:37,410 INFO  [30244-41] DisplayInfoGet  [{"DeviceInstanceId":"DISPLAY\\CSO1609\\5&14475071&0&UID4357","Description":"Lenovo DisplayHDR","DisplayIndex":1,"MonitorIndex":0}]  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(52行)
2022-04-28 14:57:37,411 INFO  [30244-41] DisplayInfoGet  GetDisplayList()获取到显示器数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(89行)
2022-04-28 14:57:44,438 INFO  [30244-41] DisplayManage  修改音量为：83  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:57:44,762 INFO  [30244-40] DisplayManage  修改音量为：35  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:57:45,643 INFO  [30244-43] DisplayManage  修改音量为：34  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:57:45,871 INFO  [30244-39] DisplayManage  修改音量为：0  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:57:48,884 INFO  [30244-41] DisplayManage  修改内屏亮度为：89  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:57:49,073 INFO  [30244-40] DisplayManage  修改内屏亮度为：66  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:57:49,312 INFO  [30244-41] DisplayManage  修改内屏亮度为：56  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:57:49,518 INFO  [30244-40] DisplayManage  修改内屏亮度为：50  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:57:49,717 INFO  [30244-41] DisplayManage  修改内屏亮度为：48  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:57:50,593 INFO  [30244-41] DisplayManage  修改内屏亮度为：53  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:57:50,832 INFO  [30244-40] DisplayManage  修改内屏亮度为：66  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:57:51,072 INFO  [30244-41] DisplayManage  修改内屏亮度为：72  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:57:51,313 INFO  [30244-40] DisplayManage  修改内屏亮度为：78  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:57:51,553 INFO  [30244-41] DisplayManage  修改内屏亮度为：83  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:57:51,793 INFO  [30244-40] DisplayManage  修改内屏亮度为：89  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:57:52,037 INFO  [30244-41] DisplayManage  修改内屏亮度为：91  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:02,393 INFO  [30244-6] DisplayInfo  DisplayInformation.GetDisplayMonitorsAsync() 获取到设备数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfo.cs(63行)
2022-04-28 14:58:02,394 INFO  [30244-6] DisplayInfo  [{"DeviceInstanceId":"DISPLAY\\CSO1609\\5&14475071&0&UID4357","DisplayName":"","IsInternal":true,"ConnectionDescription":"Internal","PhysicalSize":16.0043125}]  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfo.cs(65行)
2022-04-28 14:58:02,395 INFO  [30244-6] DisplayInfoGet   DisplayInfo.GetDisplayMonitorsAsync()获取到显示器数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(48行)
2022-04-28 14:58:02,395 INFO  [30244-6] DisplayContext  EnumerateDevices() 开始获取显示器枚举信息  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(73行)
2022-04-28 14:58:02,396 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:58:02,396 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:58:02,397 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY2  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:58:02,398 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:2  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:58:02,398 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY3  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:58:02,399 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:3  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:58:02,399 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY4  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:58:02,400 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:4  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:58:02,400 INFO  [30244-6] DisplayInfoGet  [{"DeviceInstanceId":"DISPLAY\\CSO1609\\5&14475071&0&UID4357","Description":"Lenovo DisplayHDR","DisplayIndex":1,"MonitorIndex":0}]  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(52行)
2022-04-28 14:58:02,401 INFO  [30244-6] DisplayInfoGet  GetDisplayList()获取到显示器数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(89行)
2022-04-28 14:58:07,299 INFO  [30244-6] DisplayManage  修改内屏亮度为：55  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:08,266 INFO  [30244-43] DisplayManage  修改内屏亮度为：61  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:08,478 INFO  [30244-6] DisplayManage  修改内屏亮度为：77  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:08,719 INFO  [30244-43] DisplayManage  修改内屏亮度为：83  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:08,958 INFO  [30244-6] DisplayManage  修改内屏亮度为：86  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:09,359 INFO  [30244-43] DisplayManage  修改内屏亮度为：85  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:09,598 INFO  [30244-6] DisplayManage  修改内屏亮度为：63  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:09,838 INFO  [30244-43] DisplayManage  修改内屏亮度为：56  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:10,080 INFO  [30244-43] DisplayManage  修改内屏亮度为：53  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:10,318 INFO  [30244-41] DisplayManage  修改内屏亮度为：48  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:10,559 INFO  [30244-43] DisplayManage  修改内屏亮度为：44  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:10,788 INFO  [30244-41] DisplayManage  修改内屏亮度为：38  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:11,038 INFO  [30244-43] DisplayManage  修改内屏亮度为：33  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:11,279 INFO  [30244-41] DisplayManage  修改内屏亮度为：29  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:11,533 INFO  [30244-43] DisplayManage  修改内屏亮度为：28  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:11,838 INFO  [30244-41] DisplayManage  修改内屏亮度为：39  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:12,079 INFO  [30244-43] DisplayManage  修改内屏亮度为：49  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:12,318 INFO  [30244-41] DisplayManage  修改内屏亮度为：54  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:12,558 INFO  [30244-43] DisplayManage  修改内屏亮度为：61  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:12,799 INFO  [30244-41] DisplayManage  修改内屏亮度为：66  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:13,038 INFO  [30244-43] DisplayManage  修改内屏亮度为：72  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:13,279 INFO  [30244-41] DisplayManage  修改内屏亮度为：81  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:13,519 INFO  [30244-43] DisplayManage  修改内屏亮度为：86  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:13,759 INFO  [30244-41] DisplayManage  修改内屏亮度为：89  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:58:13,953 INFO  [30244-43] DisplayManage  修改内屏亮度为：93  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:06,019 INFO  [30244-6] DisplayManage  修改音量为：6  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:59:06,271 INFO  [30244-38] DisplayManage  修改音量为：26  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:59:06,400 INFO  [30244-38] DisplayManage  修改音量为：31  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:59:06,521 INFO  [30244-38] DisplayManage  修改音量为：35  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:59:06,650 INFO  [30244-38] DisplayManage  修改音量为：36  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:59:06,944 INFO  [30244-38] DisplayManage  修改音量为：34  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:59:07,081 INFO  [30244-38] DisplayManage  修改音量为：19  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:59:07,211 INFO  [30244-38] DisplayManage  修改音量为：8  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:59:07,345 INFO  [30244-38] DisplayManage  修改音量为：0  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:59:08,648 INFO  [30244-38] DisplayManage  修改音量为：28  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:59:09,300 INFO  [30244-38] DisplayManage  修改音量为：52  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:59:09,912 INFO  [30244-38] DisplayManage  修改音量为：23  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:59:10,864 INFO  [30244-38] DisplayManage  修改音量为：64  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:59:11,540 INFO  [30244-38] DisplayManage  修改音量为：25  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:59:12,031 INFO  [30244-38] DisplayManage  修改音量为：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
